type,id,side,price,qty,ts
LIMIT,3779,SELL,1001033,52,3967
LIMIT,3780,BUY,1001459,64,3968
LIMIT,3781,SELL,999440,79,3969
LIMIT,3782,BUY,999296,40,3970
MARKET,3783,BUY,0,41,3971
LIMIT,3784,SELL,1000619,24,3972
LIMIT,3785,BUY,999084,91,3973
LIMIT,3786,SELL,1001300,57,3974
LIMIT,3787,BUY,1001929,22,3975
LIMIT,3788,BUY,998777,75,3976
LIMIT,3789,SELL,1001099,72,3977
LIMIT,3790,SELL,1000533,90,3978
MARKET,3791,BUY,0,6,3979
LIMIT,3792,SELL,1001490,34,3980
MARKET,3793,SELL,0,35,3981
LIMIT,3794,BUY,1001773,50,3982
MARKET,3795,SELL,0,40,3983
LIMIT,3796,BUY,999326,29,3984
LIMIT,3797,BUY,999007,71,3985
LIMIT,3798,SELL,998107,64,3986
LIMIT,3799,BUY,999004,29,3987
LIMIT,3800,BUY,998595,2,3988
LIMIT,3801,BUY,1001512,79,3989
LIMIT,3802,SELL,999697,72,3990
LIMIT,3803,BUY,999688,24,3991
LIMIT,3804,SELL,1000569,74,3992
LIMIT,3805,SELL,1001058,34,3993
LIMIT,3806,SELL,1001290,34,3994
LIMIT,3807,SELL,1001686,31,3995
LIMIT,3808,SELL,998315,89,3996
MARKET,3809,BUY,0,35,3997
LIMIT,3810,BUY,1001757,65,3998
LIMIT,3811,SELL,998429,78,3999
LIMIT,3812,SELL,1000939,90,4000
LIMIT,3813,BUY,999905,35,4001
LIMIT,3814,BUY,999885,80,4002
LIMIT,3815,SELL,998264,22,4003
CANCEL,2260,BUY,0,0,4004
LIMIT,3816,BUY,1001669,45,4005
LIMIT,3817,BUY,998261,88,4006
LIMIT,3818,SELL,1000333,33,4007
LIMIT,3819,BUY,1000922,77,4008
LIMIT,3820,BUY,999623,28,4009
LIMIT,3821,SELL,1000205,90,4010
LIMIT,3822,SELL,998952,73,4011
LIMIT,3823,SELL,998590,99,4012
LIMIT,3824,SELL,1001533,1,4013
LIMIT,3825,BUY,1000916,97,4014
LIMIT,3826,BUY,1001172,10,4015
LIMIT,3827,SELL,1000991,21,4016
LIMIT,3828,BUY,1000463,100,4017
LIMIT,3829,BUY,1001423,24,4018
CANCEL,2473,BUY,0,0,4019
LIMIT,3830,SELL,998364,13,4020
LIMIT,3831,SELL,1001296,53,4021
LIMIT,3832,SELL,998567,44,4022
LIMIT,3833,SELL,999454,23,4023
LIMIT,3834,SELL,1000046,12,4024
LIMIT,3835,SELL,998821,30,4025
LIMIT,3836,BUY,999391,58,4026
LIMIT,3837,SELL,998083,78,4027
MARKET,3838,BUY,0,44,4028
LIMIT,3839,BUY,998007,68,4029
CANCEL,1675,BUY,0,0,4030
LIMIT,3840,BUY,1001276,73,4031
LIMIT,3841,BUY,1001914,23,4032
LIMIT,3842,SELL,998744,69,4033
LIMIT,3843,SELL,998397,88,4034
LIMIT,3844,SELL,1000351,23,4035
LIMIT,3845,BUY,1000078,20,4036
LIMIT,3846,SELL,998124,80,4037
CANCEL,2674,BUY,0,0,4038
LIMIT,3847,BUY,1001306,40,4039
LIMIT,3848,BUY,999429,88,4040
LIMIT,3849,BUY,1001687,13,4041
LIMIT,3850,BUY,1000511,44,4042
LIMIT,3851,SELL,1001211,58,4043
LIMIT,3852,BUY,999385,32,4044
LIMIT,3853,BUY,1001933,63,4045
LIMIT,3854,SELL,998170,46,4046
MARKET,3855,SELL,0,43,4047
LIMIT,3856,BUY,1001472,67,4048
MARKET,3857,SELL,0,34,4049
LIMIT,3858,SELL,1001100,70,4050
LIMIT,3859,SELL,999312,18,4051
LIMIT,3860,BUY,999199,81,4052
LIMIT,3861,SELL,999544,11,4053
LIMIT,3862,SELL,998427,42,4054
LIMIT,3863,SELL,999252,64,4055
LIMIT,3864,SELL,1001157,88,4056
LIMIT,3865,BUY,998770,12,4057
LIMIT,3866,BUY,1000625,41,4058
LIMIT,3867,BUY,998193,39,4059
LIMIT,3868,SELL,1001949,69,4060
MARKET,3869,SELL,0,48,4061
LIMIT,3870,BUY,1000083,48,4062
LIMIT,3871,BUY,1001730,28,4063
MARKET,3872,BUY,0,15,4064
LIMIT,3873,BUY,1000924,27,4065
LIMIT,3874,BUY,998185,49,4066
LIMIT,3875,BUY,1001785,38,4067
CANCEL,1274,BUY,0,0,4068
LIMIT,3876,SELL,998725,50,4069
LIMIT,3877,SELL,1001758,52,4070
CANCEL,767,BUY,0,0,4071
LIMIT,3878,SELL,1001612,55,4072
LIMIT,3879,SELL,998839,84,4073
LIMIT,3880,SELL,999676,89,4074
CANCEL,2103,BUY,0,0,4075
LIMIT,3881,BUY,1001345,100,4076
LIMIT,3882,BUY,1000566,89,4077
LIMIT,3883,SELL,998527,85,4078
LIMIT,3884,BUY,1000611,15,4079
MARKET,3885,SELL,0,5,4080
LIMIT,3886,SELL,998685,95,4081
LIMIT,3887,SELL,999166,69,4082
LIMIT,3888,SELL,998444,98,4083
MARKET,3889,BUY,0,6,4084
LIMIT,3890,SELL,998822,17,4085
LIMIT,3891,BUY,999920,62,4086
MARKET,3892,BUY,0,3,4087
LIMIT,3893,BUY,998342,98,4088
LIMIT,3894,BUY,998990,56,4089
LIMIT,3895,SELL,1001024,19,4090
LIMIT,3896,BUY,1000715,65,4091
LIMIT,3897,BUY,1001147,27,4092
LIMIT,3898,BUY,1000329,2,4093
LIMIT,3899,SELL,1001520,33,4094
LIMIT,3900,SELL,999892,26,4095
LIMIT,3901,BUY,999602,49,4096
LIMIT,3902,SELL,1000070,9,4097
LIMIT,3903,BUY,999375,85,4098
LIMIT,3904,BUY,1001568,57,4099
MARKET,3905,BUY,0,39,4100
LIMIT,3906,BUY,998587,71,4101
LIMIT,3907,BUY,998456,88,4102
MARKET,3908,BUY,0,40,4103
LIMIT,3909,SELL,999517,5,4104
MARKET,3910,BUY,0,44,4105
LIMIT,3911,SELL,998014,73,4106
MARKET,3912,SELL,0,50,4107
LIMIT,3913,BUY,1001121,81,4108
CANCEL,2717,BUY,0,0,4109
MARKET,3914,SELL,0,37,4110
LIMIT,3915,SELL,1000808,79,4111
LIMIT,3916,BUY,1000797,63,4112
LIMIT,3917,SELL,1000607,59,4113
LIMIT,3918,BUY,999860,69,4114
LIMIT,3919,BUY,998591,37,4115
LIMIT,3920,BUY,1001944,50,4116
LIMIT,3921,BUY,999507,95,4117
CANCEL,3917,BUY,0,0,4118
LIMIT,3922,BUY,999883,53,4119
LIMIT,3923,BUY,999647,17,4120
LIMIT,3924,SELL,998852,52,4121
LIMIT,3925,SELL,999886,94,4122
LIMIT,3926,SELL,999898,47,4123
LIMIT,3927,SELL,998545,93,4124
LIMIT,3928,BUY,998888,92,4125
LIMIT,3929,BUY,1001883,94,4126
LIMIT,3930,SELL,1001687,60,4127
LIMIT,3931,SELL,999535,83,4128
LIMIT,3932,SELL,998578,61,4129
MARKET,3933,SELL,0,20,4130
LIMIT,3934,SELL,998208,26,4131
LIMIT,3935,BUY,1000701,50,4132
LIMIT,3936,SELL,998738,57,4133
CANCEL,1105,BUY,0,0,4134
LIMIT,3937,BUY,999119,96,4135
LIMIT,3938,BUY,1000626,52,4136
LIMIT,3939,BUY,998617,53,4137
LIMIT,3940,BUY,1001555,95,4138
MARKET,3941,SELL,0,21,4139
LIMIT,3942,BUY,1000769,13,4140
LIMIT,3943,BUY,998087,2,4141
LIMIT,3944,BUY,999357,12,4142
LIMIT,3945,SELL,998831,96,4143
LIMIT,3946,BUY,999259,9,4144
LIMIT,3947,SELL,1000389,58,4145
LIMIT,3948,BUY,999186,39,4146
MARKET,3949,BUY,0,10,4147
LIMIT,3950,BUY,1000180,80,4148
LIMIT,3951,SELL,1000866,36,4149
LIMIT,3952,BUY,1001998,15,4150
LIMIT,3953,BUY,1001724,57,4151
MARKET,3954,BUY,0,9,4152
LIMIT,3955,SELL,999553,62,4153
LIMIT,3956,BUY,1000400,89,4154
LIMIT,3957,SELL,1001813,57,4155
LIMIT,3958,BUY,999832,3,4156
LIMIT,3959,SELL,1001627,44,4157
LIMIT,3960,SELL,998282,23,4158
MARKET,3961,SELL,0,44,4159
LIMIT,3962,BUY,998454,86,4160
LIMIT,3963,SELL,999197,92,4161
LIMIT,3964,BUY,999452,78,4162
LIMIT,3965,SELL,998065,80,4163
LIMIT,3966,SELL,998692,47,4164
LIMIT,3967,BUY,1000102,36,4165
LIMIT,3968,BUY,1000005,41,4166
LIMIT,3969,BUY,1000659,31,4167
LIMIT,3970,SELL,999838,56,4168
LIMIT,3971,SELL,1001071,98,4169
LIMIT,3972,BUY,999363,71,4170
CANCEL,3089,BUY,0,0,4171
CANCEL,2850,BUY,0,0,4172
CANCEL,1948,BUY,0,0,4173
LIMIT,3973,SELL,999556,50,4174
CANCEL,3310,BUY,0,0,4175
LIMIT,3974,SELL,999374,47,4176
LIMIT,3975,SELL,999667,91,4177
LIMIT,3976,SELL,1000945,34,4178
LIMIT,3977,SELL,999153,35,4179
MARKET,3978,SELL,0,43,4180
MARKET,3979,SELL,0,33,4181
LIMIT,3980,BUY,1001320,17,4182
LIMIT,3981,BUY,998995,10,4183
LIMIT,3982,BUY,998630,74,4184
LIMIT,3983,BUY,1001537,10,4185
CANCEL,81,BUY,0,0,4186
LIMIT,3984,SELL,1001564,80,4187
MARKET,3985,SELL,0,41,4188
LIMIT,3986,BUY,1000509,16,4189
MARKET,3987,BUY,0,13,4190
LIMIT,3988,BUY,998760,12,4191
LIMIT,3989,BUY,998015,56,4192
LIMIT,3990,BUY,998861,7,4193
LIMIT,3991,SELL,999312,81,4194
LIMIT,3992,SELL,1001348,26,4195
LIMIT,3993,SELL,1000479,91,4196
LIMIT,3994,SELL,1000996,87,4197
LIMIT,3995,BUY,999812,24,4198
LIMIT,3996,BUY,998720,26,4199
LIMIT,3997,BUY,1000867,16,4200
LIMIT,3998,BUY,998770,24,4201
LIMIT,3999,BUY,998665,51,4202
LIMIT,4000,SELL,1000463,53,4203
LIMIT,4001,SELL,998893,55,4204
LIMIT,4002,SELL,1001012,31,4205
LIMIT,4003,SELL,999152,97,4206
LIMIT,4004,BUY,998257,64,4207
LIMIT,4005,BUY,1000538,97,4208
LIMIT,4006,BUY,1000760,98,4209
LIMIT,4007,SELL,998049,96,4210
LIMIT,4008,SELL,1000409,99,4211
LIMIT,4009,SELL,1000859,88,4212
LIMIT,4010,BUY,1000331,34,4213
LIMIT,4011,SELL,999846,46,4214
LIMIT,4012,SELL,999517,64,4215
LIMIT,4013,SELL,999283,70,4216
LIMIT,4014,BUY,998934,76,4217
LIMIT,4015,SELL,999678,60,4218
LIMIT,4016,SELL,1001782,52,4219
LIMIT,4017,SELL,999852,20,4220
MARKET,4018,SELL,0,27,4221
LIMIT,4019,BUY,1001228,41,4222
LIMIT,4020,BUY,999636,47,4223
CANCEL,3853,BUY,0,0,4224
LIMIT,4021,BUY,998618,76,4225
LIMIT,4022,BUY,998388,3,4226
LIMIT,4023,BUY,999109,44,4227
LIMIT,4024,SELL,999606,21,4228
LIMIT,4025,SELL,998932,25,4229
LIMIT,4026,SELL,999772,56,4230
LIMIT,4027,BUY,999996,86,4231
MARKET,4028,BUY,0,5,4232
LIMIT,4029,SELL,1000489,38,4233
MARKET,4030,SELL,0,14,4234
LIMIT,4031,BUY,1001919,40,4235
LIMIT,4032,SELL,1000582,40,4236
LIMIT,4033,SELL,1000505,16,4237
LIMIT,4034,SELL,999397,93,4238
LIMIT,4035,BUY,999513,73,4239
LIMIT,4036,BUY,998072,58,4240
LIMIT,4037,BUY,998857,42,4241
LIMIT,4038,SELL,1000596,61,4242
LIMIT,4039,SELL,1000364,43,4243
LIMIT,4040,BUY,1001954,42,4244
LIMIT,4041,BUY,1000900,76,4245
LIMIT,4042,BUY,1000001,73,4246
LIMIT,4043,BUY,999283,66,4247
LIMIT,4044,SELL,1001072,19,4248
LIMIT,4045,BUY,1000167,63,4249
LIMIT,4046,SELL,998274,58,4250
LIMIT,4047,BUY,1001241,99,4251
LIMIT,4048,BUY,999490,100,4252
MARKET,4049,BUY,0,15,4253
LIMIT,4050,SELL,999458,80,4254
LIMIT,4051,BUY,1001209,35,4255
LIMIT,4052,SELL,999286,78,4256
LIMIT,4053,BUY,1001375,83,4257
LIMIT,4054,BUY,999210,94,4258
MARKET,4055,BUY,0,34,4259
LIMIT,4056,SELL,999016,49,4260
LIMIT,4057,BUY,999221,34,4261
LIMIT,4058,SELL,998103,4,4262
LIMIT,4059,SELL,998322,48,4263
LIMIT,4060,BUY,999829,81,4264
LIMIT,4061,BUY,1000432,57,4265
LIMIT,4062,BUY,1001837,36,4266
LIMIT,4063,BUY,1000892,78,4267
LIMIT,4064,BUY,1000402,17,4268
LIMIT,4065,BUY,998507,7,4269
LIMIT,4066,SELL,999510,19,4270
LIMIT,4067,SELL,1000253,4,4271
LIMIT,4068,SELL,999620,23,4272
LIMIT,4069,BUY,1000636,37,4273
LIMIT,4070,BUY,1001617,66,4274
MARKET,4071,BUY,0,32,4275
MARKET,4072,BUY,0,9,4276
LIMIT,4073,BUY,1001850,92,4277
LIMIT,4074,SELL,1001982,46,4278
LIMIT,4075,SELL,999407,97,4279
MARKET,4076,SELL,0,35,4280
MARKET,4077,SELL,0,42,4281
LIMIT,4078,BUY,1000245,12,4282
LIMIT,4079,SELL,998651,15,4283
LIMIT,4080,SELL,998931,31,4284
MARKET,4081,BUY,0,4,4285
LIMIT,4082,BUY,999960,6,4286
CANCEL,3702,BUY,0,0,4287
LIMIT,4083,BUY,1001909,18,4288
LIMIT,4084,SELL,999587,97,4289
LIMIT,4085,SELL,998078,66,4290
LIMIT,4086,SELL,998096,86,4291
LIMIT,4087,SELL,1000252,9,4292
CANCEL,2925,BUY,0,0,4293
CANCEL,1224,BUY,0,0,4294
LIMIT,4088,BUY,999431,90,4295
MARKET,4089,SELL,0,33,4296
LIMIT,4090,BUY,999626,28,4297
LIMIT,4091,BUY,1001748,81,4298
LIMIT,4092,SELL,999088,72,4299
LIMIT,4093,SELL,998654,26,4300
LIMIT,4094,SELL,999370,26,4301
LIMIT,4095,SELL,999608,16,4302
LIMIT,4096,SELL,998118,58,4303
LIMIT,4097,SELL,998838,24,4304
MARKET,4098,SELL,0,7,4305
LIMIT,4099,BUY,998819,98,4306
LIMIT,4100,SELL,1001411,89,4307
LIMIT,4101,SELL,999478,60,4308
MARKET,4102,BUY,0,37,4309
LIMIT,4103,SELL,998888,66,4310
CANCEL,76,BUY,0,0,4311
LIMIT,4104,BUY,1001524,43,4312
LIMIT,4105,SELL,1000948,42,4313
LIMIT,4106,SELL,1000465,97,4314
LIMIT,4107,SELL,999966,72,4315
LIMIT,4108,BUY,998318,79,4316
MARKET,4109,BUY,0,2,4317
LIMIT,4110,BUY,1001878,36,4318
LIMIT,4111,SELL,999822,49,4319
LIMIT,4112,BUY,998398,7,4320
LIMIT,4113,BUY,1001976,55,4321
LIMIT,4114,SELL,998311,36,4322
LIMIT,4115,BUY,999218,99,4323
CANCEL,655,BUY,0,0,4324
LIMIT,4116,SELL,999871,27,4325
MARKET,4117,BUY,0,31,4326
LIMIT,4118,BUY,998352,93,4327
LIMIT,4119,SELL,999106,3,4328
LIMIT,4120,SELL,998259,94,4329
LIMIT,4121,BUY,998266,51,4330
LIMIT,4122,BUY,998152,64,4331
LIMIT,4123,SELL,999689,23,4332
LIMIT,4124,BUY,1000689,9,4333
LIMIT,4125,SELL,1000907,37,4334
LIMIT,4126,BUY,1001284,35,4335
CANCEL,1423,BUY,0,0,4336
LIMIT,4127,BUY,998961,89,4337
LIMIT,4128,BUY,1000663,6,4338
LIMIT,4129,SELL,1000289,90,4339
LIMIT,4130,BUY,1000930,96,4340
CANCEL,1871,BUY,0,0,4341
MARKET,4131,SELL,0,30,4342
LIMIT,4132,BUY,999528,85,4343
LIMIT,4133,BUY,999313,95,4344
LIMIT,4134,SELL,998712,75,4345
LIMIT,4135,SELL,999423,99,4346
LIMIT,4136,SELL,1000767,70,4347
LIMIT,4137,SELL,998354,78,4348
LIMIT,4138,BUY,999363,46,4349
LIMIT,4139,SELL,1001087,70,4350
LIMIT,4140,BUY,1001644,6,4351
LIMIT,4141,BUY,1000452,44,4352
LIMIT,4142,BUY,1001486,74,4353
MARKET,4143,BUY,0,45,4354
LIMIT,4144,SELL,1001607,15,4355
LIMIT,4145,BUY,1000128,14,4356
LIMIT,4146,SELL,1001827,71,4357
LIMIT,4147,BUY,1001029,30,4358
LIMIT,4148,SELL,1000003,15,4359
LIMIT,4149,SELL,1000246,51,4360
LIMIT,4150,SELL,998897,74,4361
LIMIT,4151,SELL,1000817,97,4362
LIMIT,4152,BUY,1000623,83,4363
LIMIT,4153,BUY,1000933,1,4364
LIMIT,4154,BUY,1000028,19,4365
LIMIT,4155,SELL,998990,97,4366
LIMIT,4156,BUY,1000219,82,4367
MARKET,4157,BUY,0,2,4368
CANCEL,1539,BUY,0,0,4369
MARKET,4158,BUY,0,50,4370
LIMIT,4159,BUY,999038,58,4371
LIMIT,4160,SELL,1001870,46,4372
LIMIT,4161,BUY,1000858,77,4373
LIMIT,4162,SELL,999535,27,4374
LIMIT,4163,SELL,1000601,79,4375
LIMIT,4164,SELL,998129,64,4376
LIMIT,4165,BUY,999047,90,4377
LIMIT,4166,SELL,1001083,69,4378
LIMIT,4167,SELL,1000820,76,4379
LIMIT,4168,SELL,1001887,88,4380
LIMIT,4169,BUY,999556,5,4381
LIMIT,4170,BUY,999945,33,4382
LIMIT,4171,BUY,999005,93,4383
LIMIT,4172,BUY,999862,49,4384
LIMIT,4173,BUY,1000472,61,4385
CANCEL,1607,BUY,0,0,4386
LIMIT,4174,SELL,998887,79,4387
LIMIT,4175,BUY,1000800,17,4388
LIMIT,4176,BUY,1001831,65,4389
LIMIT,4177,BUY,999897,36,4390
LIMIT,4178,SELL,1001282,69,4391
LIMIT,4179,BUY,999037,75,4392
MARKET,4180,SELL,0,12,4393
LIMIT,4181,SELL,1001496,21,4394
CANCEL,2993,BUY,0,0,4395
LIMIT,4182,BUY,1000813,20,4396
LIMIT,4183,BUY,998815,62,4397
LIMIT,4184,BUY,999586,100,4398
LIMIT,4185,BUY,1001164,49,4399
CANCEL,987,BUY,0,0,4400
LIMIT,4186,SELL,998936,92,4401
LIMIT,4187,BUY,998415,22,4402
MARKET,4188,BUY,0,29,4403
LIMIT,4189,SELL,998084,91,4404
LIMIT,4190,SELL,1000600,70,4405
MARKET,4191,SELL,0,3,4406
LIMIT,4192,SELL,998274,9,4407
MARKET,4193,SELL,0,31,4408
LIMIT,4194,BUY,1001713,18,4409
MARKET,4195,BUY,0,6,4410
LIMIT,4196,BUY,999827,85,4411
LIMIT,4197,SELL,1000282,34,4412
LIMIT,4198,BUY,1000384,53,4413
MARKET,4199,BUY,0,15,4414
LIMIT,4200,SELL,998545,96,4415
LIMIT,4201,BUY,999523,8,4416
LIMIT,4202,BUY,998461,68,4417
LIMIT,4203,BUY,999242,18,4418
LIMIT,4204,BUY,1001524,62,4419
LIMIT,4205,BUY,1000719,61,4420
LIMIT,4206,BUY,998405,23,4421
LIMIT,4207,BUY,998598,86,4422
MARKET,4208,BUY,0,49,4423
MARKET,4209,BUY,0,37,4424
LIMIT,4210,SELL,1001439,81,4425
LIMIT,4211,BUY,1001391,34,4426
LIMIT,4212,SELL,998175,42,4427
LIMIT,4213,BUY,998788,86,4428
LIMIT,4214,SELL,999600,58,4429
LIMIT,4215,BUY,1001066,17,4430
LIMIT,4216,SELL,1000646,97,4431
LIMIT,4217,BUY,1000453,67,4432
LIMIT,4218,BUY,999772,77,4433
CANCEL,377,BUY,0,0,4434
LIMIT,4219,BUY,1001165,83,4435
CANCEL,1454,BUY,0,0,4436
LIMIT,4220,SELL,1000663,44,4437
LIMIT,4221,SELL,1001765,40,4438
LIMIT,4222,SELL,1000094,63,4439
LIMIT,4223,BUY,999922,44,4440
MARKET,4224,SELL,0,22,4441
LIMIT,4225,BUY,999030,81,4442
LIMIT,4226,SELL,1001582,37,4443
LIMIT,4227,BUY,999282,42,4444
LIMIT,4228,BUY,999427,40,4445
LIMIT,4229,SELL,1000120,87,4446
LIMIT,4230,SELL,1000448,55,4447
LIMIT,4231,BUY,1001147,79,4448
LIMIT,4232,BUY,1001285,99,4449
LIMIT,4233,BUY,1000814,88,4450
LIMIT,4234,SELL,998837,60,4451
LIMIT,4235,BUY,998480,93,4452
LIMIT,4236,SELL,1000615,32,4453
LIMIT,4237,SELL,998749,83,4454
LIMIT,4238,SELL,999006,51,4455
LIMIT,4239,SELL,1001819,73,4456
LIMIT,4240,SELL,998599,33,4457
LIMIT,4241,SELL,998509,49,4458
LIMIT,4242,SELL,998013,9,4459
LIMIT,4243,SELL,1001800,64,4460
LIMIT,4244,SELL,1000093,73,4461
LIMIT,4245,SELL,998208,55,4462
LIMIT,4246,SELL,1000438,14,4463
LIMIT,4247,SELL,999282,16,4464
MARKET,4248,BUY,0,24,4465
LIMIT,4249,BUY,998168,9,4466
LIMIT,4250,SELL,998521,13,4467
LIMIT,4251,SELL,998839,6,4468
LIMIT,4252,BUY,998040,15,4469
LIMIT,4253,SELL,999164,56,4470
LIMIT,4254,BUY,1000532,78,4471
LIMIT,4255,SELL,1001800,71,4472
LIMIT,4256,BUY,998621,3,4473
LIMIT,4257,SELL,1001122,29,4474
LIMIT,4258,SELL,998832,70,4475
LIMIT,4259,BUY,998373,74,4476
LIMIT,4260,SELL,1001315,63,4477
MARKET,4261,BUY,0,27,4478
LIMIT,4262,SELL,1000496,22,4479
LIMIT,4263,BUY,999144,14,4480
CANCEL,3323,BUY,0,0,4481
LIMIT,4264,SELL,999827,28,4482
LIMIT,4265,BUY,999673,92,4483
LIMIT,4266,BUY,1001027,50,4484
LIMIT,4267,SELL,998094,70,4485
LIMIT,4268,BUY,1001611,87,4486
LIMIT,4269,SELL,999319,3,4487
LIMIT,4270,SELL,1001433,57,4488
LIMIT,4271,SELL,998591,91,4489
MARKET,4272,SELL,0,11,4490
LIMIT,4273,BUY,998892,41,4491
LIMIT,4274,SELL,999018,92,4492
LIMIT,4275,BUY,999554,77,4493
LIMIT,4276,BUY,1000811,73,4494
LIMIT,4277,BUY,999852,92,4495
LIMIT,4278,SELL,1000341,45,4496
LIMIT,4279,BUY,1000010,56,4497
LIMIT,4280,SELL,998366,56,4498
LIMIT,4281,BUY,999102,47,4499
LIMIT,4282,SELL,999960,21,4500
LIMIT,4283,BUY,1001464,5,4501
LIMIT,4284,SELL,998196,98,4502
LIMIT,4285,BUY,998378,79,4503
LIMIT,4286,BUY,999025,11,4504
LIMIT,4287,SELL,999855,20,4505
LIMIT,4288,SELL,999140,24,4506
LIMIT,4289,SELL,998682,67,4507
MARKET,4290,BUY,0,40,4508
MARKET,4291,BUY,0,19,4509
LIMIT,4292,SELL,1001665,22,4510
LIMIT,4293,BUY,1000468,92,4511
MARKET,4294,BUY,0,18,4512
LIMIT,4295,BUY,1000187,16,4513
LIMIT,4296,SELL,1000962,23,4514
LIMIT,4297,BUY,999006,2,4515
LIMIT,4298,BUY,1001138,35,4516
LIMIT,4299,BUY,1000051,65,4517
LIMIT,4300,SELL,998552,22,4518
CANCEL,852,BUY,0,0,4519
LIMIT,4301,BUY,1001529,78,4520
LIMIT,4302,SELL,999894,32,4521
LIMIT,4303,BUY,1000922,32,4522
LIMIT,4304,BUY,998274,49,4523
MARKET,4305,SELL,0,30,4524
LIMIT,4306,SELL,1000775,97,4525
LIMIT,4307,SELL,1001640,68,4526
LIMIT,4308,SELL,1001221,78,4527
LIMIT,4309,SELL,1001078,33,4528
LIMIT,4310,SELL,998683,65,4529
LIMIT,4311,BUY,1001296,5,4530
LIMIT,4312,SELL,1001448,39,4531
MARKET,4313,SELL,0,25,4532
LIMIT,4314,SELL,998097,41,4533
LIMIT,4315,BUY,998882,56,4534
LIMIT,4316,BUY,999842,76,4535
LIMIT,4317,BUY,1000658,39,4536
LIMIT,4318,BUY,998067,30,4537
LIMIT,4319,SELL,999993,52,4538
LIMIT,4320,SELL,999521,27,4539
LIMIT,4321,SELL,1001930,7,4540
LIMIT,4322,BUY,1001674,82,4541
LIMIT,4323,SELL,999532,7,4542
LIMIT,4324,SELL,1001633,84,4543
LIMIT,4325,BUY,1000450,38,4544
LIMIT,4326,SELL,998165,62,4545
MARKET,4327,SELL,0,13,4546
LIMIT,4328,BUY,998045,13,4547
MARKET,4329,SELL,0,4,4548
CANCEL,1170,BUY,0,0,4549
LIMIT,4330,SELL,998098,58,4550
LIMIT,4331,SELL,999421,80,4551
LIMIT,4332,SELL,998208,67,4552
LIMIT,4333,SELL,1001106,63,4553
LIMIT,4334,BUY,1000729,100,4554
LIMIT,4335,BUY,1001965,20,4555
LIMIT,4336,SELL,999352,85,4556
LIMIT,4337,SELL,998589,19,4557
LIMIT,4338,BUY,998381,79,4558
LIMIT,4339,SELL,998902,6,4559
CANCEL,74,BUY,0,0,4560
LIMIT,4340,BUY,999713,73,4561
LIMIT,4341,BUY,999748,71,4562
LIMIT,4342,BUY,998002,9,4563
LIMIT,4343,BUY,999087,94,4564
LIMIT,4344,BUY,998897,60,4565
LIMIT,4345,BUY,1001788,87,4566
LIMIT,4346,BUY,1000741,59,4567
LIMIT,4347,SELL,1000526,94,4568
LIMIT,4348,SELL,1001914,34,4569
LIMIT,4349,SELL,1000586,86,4570
LIMIT,4350,BUY,1000735,88,4571
LIMIT,4351,SELL,1001302,77,4572
LIMIT,4352,BUY,998926,3,4573
LIMIT,4353,SELL,999344,66,4574
LIMIT,4354,SELL,998210,76,4575
LIMIT,4355,SELL,998436,19,4576
LIMIT,4356,BUY,1001607,32,4577
LIMIT,4357,BUY,1001793,13,4578
LIMIT,4358,SELL,999690,96,4579
LIMIT,4359,SELL,999225,11,4580
LIMIT,4360,SELL,1001885,85,4581
MARKET,4361,SELL,0,4,4582
LIMIT,4362,SELL,998630,54,4583
LIMIT,4363,BUY,999367,48,4584
MARKET,4364,BUY,0,32,4585
LIMIT,4365,SELL,1001800,51,4586
LIMIT,4366,SELL,999761,31,4587
LIMIT,4367,BUY,999376,21,4588
LIMIT,4368,SELL,1001494,11,4589
MARKET,4369,BUY,0,48,4590
CANCEL,2711,BUY,0,0,4591
LIMIT,4370,BUY,1001827,90,4592
LIMIT,4371,BUY,998008,61,4593
LIMIT,4372,BUY,999193,47,4594
LIMIT,4373,SELL,1000728,74,4595
MARKET,4374,BUY,0,20,4596
LIMIT,4375,BUY,1000387,11,4597
LIMIT,4376,BUY,1001364,25,4598
LIMIT,4377,SELL,1001375,63,4599
MARKET,4378,SELL,0,40,4600
LIMIT,4379,BUY,1001407,79,4601
LIMIT,4380,BUY,999893,78,4602
LIMIT,4381,BUY,1000635,100,4603
LIMIT,4382,BUY,1000033,78,4604
LIMIT,4383,SELL,998131,51,4605
LIMIT,4384,BUY,1000846,61,4606
LIMIT,4385,SELL,1001898,66,4607
LIMIT,4386,SELL,999712,31,4608
LIMIT,4387,SELL,1000728,42,4609
LIMIT,4388,SELL,998609,91,4610
LIMIT,4389,BUY,998240,76,4611
LIMIT,4390,BUY,998441,58,4612
MARKET,4391,BUY,0,19,4613
LIMIT,4392,SELL,1000372,31,4614
LIMIT,4393,SELL,999678,16,4615
LIMIT,4394,SELL,1001839,91,4616
LIMIT,4395,SELL,1000687,5,4617
LIMIT,4396,SELL,998784,45,4618
MARKET,4397,BUY,0,17,4619
LIMIT,4398,SELL,999898,85,4620
LIMIT,4399,SELL,999841,18,4621
LIMIT,4400,SELL,1000696,41,4622
LIMIT,4401,BUY,998030,22,4623
LIMIT,4402,SELL,998381,63,4624
LIMIT,4403,SELL,998606,6,4625
LIMIT,4404,BUY,1000100,78,4626
LIMIT,4405,SELL,1001716,26,4627
LIMIT,4406,SELL,998157,99,4628
